County_Code,County_Name,Const_Code,Constituency_Name,Caw_Code,Caw_Name,PS_Code,Polling_Station_Name
016,Machakos,077,Kangundo,0384,Kangundo West,076,Kawethei Sa Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,077,Kwa Ndeto Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,078,Kikalu Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,079,Kawethei Hgm Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,080,Kathaana Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,081,Mbusyani Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,082,Kyevaluki Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,083,Kiomo Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,084,Kakuyuni Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,085,Kakutha Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,086,Kamwanyani Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,087,S.A Syanthi Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,088,Kitongi Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,089,Syanamu Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,090,Kakuyuni Secondary School
016,Machakos,077,Kangundo,0384,Kangundo West,091,Kawethei Secondary School
016,Machakos,077,Kangundo,0384,Kangundo West,092,Kikondeni Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,093,Kilindiloni Primary School
016,Machakos,077,Kangundo,0384,Kangundo West,094,Kyevaluki Secondary School
016,Machakos,077,Kangundo,0384,Kangundo West,095,Mbusyani Secondary School
016,Machakos,077,Kangundo,0384,Kangundo West,096,Mukunike Aic Primary School
016,Machakos,078,Matungulu,0385,Tala,001,Katine Sa Primary School
016,Machakos,078,Matungulu,0385,Tala,002,Tala Boys Primary School
016,Machakos,078,Matungulu,0385,Tala,003,Katine Hgm Primary School
016,Machakos,078,Matungulu,0385,Tala,004,Syanthi Hgm Primary School
016,Machakos,078,Matungulu,0385,Tala,005,Tala Township Primary School
016,Machakos,078,Matungulu,0385,Tala,006,Kyaume Primary School
016,Machakos,078,Matungulu,0385,Tala,007,Kyamulendu Primary School
016,Machakos,078,Matungulu,0385,Tala,008,Sengani Primary School
016,Machakos,078,Matungulu,0385,Tala,009,Kikaatini Primary School
016,Machakos,078,Matungulu,0385,Tala,010,Ngonda Trading Centre
016,Machakos,078,Matungulu,0385,Tala,011,Kaende Trading Centre
016,Machakos,078,Matungulu,0385,Tala,012,Ngomeni Primary School
016,Machakos,078,Matungulu,0385,Tala,013,Sengani Girls Secondary School
016,Machakos,078,Matungulu,0385,Tala,014,Tala Girls High School
016,Machakos,078,Matungulu,0385,Tala,015,Tala Girls Primary School
016,Machakos,078,Matungulu,0385,Tala,016,Mukalwa Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,017,Donyo Ol Sabuk Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,018,Kitambasye Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,019,Uamani Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,020,Kisitimani Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,021,Kithuiani Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,022,Kayata Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,023,Kiliku Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,024,Kianzabe Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,025,Kituluni Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,026,Itetani Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,027,Ngunga Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,028,Kyumbuni Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,029,Donyo Coffee Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,030,Kiboko Secondary School
016,Machakos,078,Matungulu,0386,Matungulu North,031,Katulye Secondary School
016,Machakos,078,Matungulu,0386,Matungulu North,032,Kwamutu Primary School
016,Machakos,078,Matungulu,0386,Matungulu North,033,Mithini Trading Centre
016,Machakos,078,Matungulu,0387,Matungulu East,034,Katwanyaa Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,035,Kanzalu Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,036,Matungulu Deb Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,037,Katuluni Sa Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,038,Uamani Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,039,Kinyui Sa Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,040,Kyekoyo Sa Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,041,Katheka Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,042,Miseleni Sa Nursery School
016,Machakos,078,Matungulu,0387,Matungulu East,043,Mwatati Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,044,Itheuni Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,045,King'oti Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,046,Kakulutuini Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,047,Kithaayoni Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,048,Kambusu Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,049,Kinyui Girls Secondary School
016,Machakos,078,Matungulu,0387,Matungulu East,050,Matungulu Girls Secondary School
016,Machakos,078,Matungulu,0387,Matungulu East,051,Muumoni Primary School
016,Machakos,078,Matungulu,0387,Matungulu East,052,St Joseph Katheka Secondary School
016,Machakos,078,Matungulu,0388,Matungulu West,053,Ndovoini Pr Sch
016,Machakos,078,Matungulu,0388,Matungulu West,054,Kwakeni Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,055,Matungulu Est. S.A Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,056,Koma-Rock Ranch Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,057,Matuu Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,058,Kwakisinga Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,059,Tala Sa Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,060,Mwisyani Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,061,Utooni Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,062,Kithuani Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,063,Kiluluini Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,064,Nguluni Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,065,Kwangii Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,066,Muusini Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,067,Kalandini Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,068,Kwatombe Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,069,Kisukioni Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,070,Mbuni Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,071,Kantafu Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,072,Nguluni Township Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,073,Katulu Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,074,Kyamutwoii Youth Polytechnic
016,Machakos,078,Matungulu,0388,Matungulu West,075,Nguluni Aic Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,076,Kaumoni Sa Nursery School
016,Machakos,078,Matungulu,0388,Matungulu West,077,Kalandini Secondary School
016,Machakos,078,Matungulu,0388,Matungulu West,078,Kisukioni Secondary School
016,Machakos,078,Matungulu,0388,Matungulu West,079,Koma-Hill Kiamba Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,080,Matuu Wendano Secondary School
016,Machakos,078,Matungulu,0388,Matungulu West,081,Mbiiani Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,082,Mukengesya Secondary School
016,Machakos,078,Matungulu,0388,Matungulu West,083,S.A Wendano Primary School
016,Machakos,078,Matungulu,0388,Matungulu West,084,Joska A Trading Centre
016,Machakos,078,Matungulu,0388,Matungulu West,085,Wendano Nursery School
016,Machakos,078,Matungulu,0388,Matungulu West,086,Tala High School
016,Machakos,078,Matungulu,0389,Kyeleni,087,Ndulya Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,088,Kwa Syokimanza Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,089,Kyeleni Primzary School
016,Machakos,078,Matungulu,0389,Kyeleni,090,Syumbuni Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,091,Nzambani Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,092,Kikuyuni Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,093,Kathiani Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,094,Ngalalya Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,095,Kwale Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,096,Kasioni Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,097,Kiatineni Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,098,Kisekini Primary School
016,Machakos,078,Matungulu,0389,Kyeleni,099,Kolpin Social Hall
016,Machakos,078,Matungulu,0389,Kyeleni,100,Kwale Youth Polytechnic
016,Machakos,078,Matungulu,0389,Kyeleni,101,Mililu Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,001,Mitaboni Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,002,Ngiini Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,003,Muonyweni Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,004,Mwang'a Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,005,Komarock Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,006,Miumbuni Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,007,Mathunya Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,008,Kalikya Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,009,Thinu Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,010,Kwa Muunda Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,011,Kwale Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,012,Maanzoni Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,013,Kitulu Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,014,King'ong'oi Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,015,Kavete Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,074,Kalambya Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,075,Kisekini Primary School
016,Machakos,079,Kathiani,0390,Mitaboni,076,Kasovya Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,016,Mukanyi Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,018,Ngoleni Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,019,Lumbwa Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,020,Kaiani Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,021,Mutondoni Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,022,Mbee Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,023,Kathiani Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,024,Kikata Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,025,Kwanzimbi Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,026,Kikunuani Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,027,Isyukoni Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,028,Misuuni Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,029,Kitie Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,030,Mutitu Nursery School
016,Machakos,079,Kathiani,0391,Kathiani Central,031,Mivandoni Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,032,Nthunguni Primary School
016,Machakos,079,Kathiani,0391,Kathiani Central,033,Kitamulu Ecd Nursery School
016,Machakos,079,Kathiani,0391,Kathiani Central,034,Kalandini Ecd Nursery School
016,Machakos,079,Kathiani,0391,Kathiani Central,035,Kyuluni Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,036,Kaewa Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,037,Ng'eleni Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,038,Kalunga Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,039,Kyamwee Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,040,Kikawani Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,041,Kituli Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,042,Mithanga Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,043,Ikoleni Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,044,Kiteng'ei Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,045,Kathalani Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,046,Kisovo Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,047,Mutumbini Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,048,Isooni Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,049,Kaviani Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,050,Iveti Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,051,Aic Kaviani Nursery School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,052,Kwangolya Primary School
016,Machakos,079,Kathiani,0392,Upper Kaewa/Iveti,053,Kaliluni Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,054,Kauti Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,055,Kombu Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,056,Ithaeni Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,057,Kithunguini Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,058,Kaani Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,059,Kalala Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,060,Mbuuni Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,061,Imilini Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,062,Kikombi Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,063,Kituvu Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,064,Makumbini  Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,065,General Mulinge Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,066,Yanzong'a Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,067,Nzaikoni Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,068,Kathuni Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,069,W'uutini Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,070,Wandathe Ecd Nursery School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,071,Muthala Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,072,Kituluni Primary School
016,Machakos,079,Kathiani,0393,Lower Kaewa/Kaani,073,Katulya Primary School
016,Machakos,080,Mavoko,0394,Athi River,001,Athi River Primary School
016,Machakos,080,Mavoko,0394,Athi River,002,City Carton Nursery School
016,Machakos,080,Mavoko,0394,Athi River,003,Railway Nursery School
016,Machakos,080,Mavoko,0394,Athi River,004,Kmc Primary School
016,Machakos,080,Mavoko,0394,Athi River,005,Athi River Social Hall
016,Machakos,080,Mavoko,0394,Athi River,006,Makadara(Imani) Nursery School
016,Machakos,080,Mavoko,0394,Athi River,007,Mavoko Primary School
016,Machakos,080,Mavoko,0394,Athi River,008,Empakasi Primary School
016,Machakos,080,Mavoko,0394,Athi River,009,Oloshaiki Primary School
016,Machakos,080,Mavoko,0394,Athi River,010,Kasuitu Primary School
016,Machakos,080,Mavoko,0394,Athi River,011,Kanaani Primary School
016,Machakos,080,Mavoko,0394,Athi River,012,St.Pauls Primary School
016,Machakos,080,Mavoko,0394,Athi River,013,Athi River Youth Empowerment Center
016,Machakos,080,Mavoko,0395,Kinanie,014,Kinanie Primary School
016,Machakos,080,Mavoko,0395,Kinanie,015,Kalimani Primary School
016,Machakos,080,Mavoko,0395,Kinanie,016,Kyumbi Secondary School
016,Machakos,080,Mavoko,0395,Kinanie,017,Mountain View Primary School
016,Machakos,080,Mavoko,0395,Kinanie,018,Daystar Mulandi Primary School
016,Machakos,080,Mavoko,0395,Kinanie,019,Mathatani Primary School
016,Machakos,080,Mavoko,0395,Kinanie,020,Kyumbi Primary School
016,Machakos,080,Mavoko,0395,Kinanie,021,Kyumbi Trading Centre
016,Machakos,080,Mavoko,0395,Kinanie,022,Wathia Primary School
016,Machakos,080,Mavoko,0395,Kinanie,023,Kyemutheke Primary School
016,Machakos,080,Mavoko,0395,Kinanie,024,Kwa Mboo Primary School
016,Machakos,080,Mavoko,0395,Kinanie,025,Kaiani Primary School
016,Machakos,080,Mavoko,0395,Kinanie,026,Kimongo Community Nursery School
016,Machakos,080,Mavoko,0396,Muthwani,027,Ngelani Ranch Primary School
016,Machakos,080,Mavoko,0396,Muthwani,028,Katani Primary School
016,Machakos,080,Mavoko,0396,Muthwani,029,Muthwani Primary School
016,Machakos,080,Mavoko,0396,Muthwani,030,Nga'lalya Primary School
016,Machakos,080,Mavoko,0396,Muthwani,031,Ndovoini Primary School
016,Machakos,080,Mavoko,0396,Muthwani,032,Githunguri Primary School
016,Machakos,080,Mavoko,0396,Muthwani,033,Joska Market
016,Machakos,080,Mavoko,0396,Muthwani,034,Drumvale/Kamulu Primary School
016,Machakos,080,Mavoko,0396,Muthwani,035,Ivovoani Primary School
016,Machakos,080,Mavoko,0396,Muthwani,036,Ivalini Deb Primary School
016,Machakos,080,Mavoko,0396,Muthwani,037,St Francis Of Assis Primary School
016,Machakos,080,Mavoko,0396,Muthwani,038,Kwa Kalusya Primary School
016,Machakos,080,Mavoko,0396,Muthwani,039,Nzoiani Primary School
016,Machakos,080,Mavoko,0397,Syokimau/Mulolongo,040,Mulolongo Primary School
016,Machakos,080,Mavoko,0397,Syokimau/Mulolongo,041,Syokimau Bore Hole
016,Machakos,080,Mavoko,0397,Syokimau/Mulolongo,042,Syokimau/Mulolongo Health Center
016,Machakos,081,Machakos Town,0398,Kalama,001,Mbembani Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,002,Katumani Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,003,Kyangala Secondary School.
016,Machakos,081,Machakos Town,0398,Kalama,004,Kyangala Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,005,Kimutwa Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,006,Love Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,007,Kaathi Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,008,Kisueni S.A Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,009,Ivutini Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,010,Kiatuni Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,011,Kakalya Nursery School.
016,Machakos,081,Machakos Town,0398,Kalama,012,Kyandili Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,013,Muthumo Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,014,Kyaviti Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,015,Iiani Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,016,Konza Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,017,Makakoi Primary School
016,Machakos,081,Machakos Town,0398,Kalama,018,Kamweleni Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,019,Kyanzasu Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,020,Kanyongo Primary School
016,Machakos,081,Machakos Town,0398,Kalama,021,Miwani Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,022,Mangauni Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,023,Mbukuni Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,024,Ulaani Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,025,Kisyani Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,026,Masaani Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,027,Mutuyu Primary School.
016,Machakos,081,Machakos Town,0398,Kalama,028,Kalama Primary School.
016,Machakos,081,Machakos Town,0399,Mua,029,Mua Farm Primary School
016,Machakos,081,Machakos Town,0399,Mua,030,Kathome Trading Centre
016,Machakos,081,Machakos Town,0399,Mua,031,Medical Training Centre
016,Machakos,081,Machakos Town,0399,Mua,032,Kimua Primary School.
016,Machakos,081,Machakos Town,0399,Mua,033,Katelembu Primary School .
016,Machakos,081,Machakos Town,0399,Mua,034,Kyanda Primary School.
016,Machakos,081,Machakos Town,0399,Mua,035,Kathimani Primary School.
016,Machakos,081,Machakos Town,0399,Mua,036,Kitanga Primary School.
016,Machakos,081,Machakos Town,0399,Mua,037,Makyau Primary School.
016,Machakos,081,Machakos Town,0399,Mua,038,Vota Primary School.
016,Machakos,081,Machakos Town,0399,Mua,039,Mikuyu Primary School.
016,Machakos,081,Machakos Town,0399,Mua,040,Katheka Kai Primary School.
016,Machakos,081,Machakos Town,0399,Mua,041,Katheka Kai Secondary School.
016,Machakos,081,Machakos Town,0399,Mua,042,Kyaani Primary School.
016,Machakos,081,Machakos Town,0399,Mua,043,Kyasila Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,044,Kasaini Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,045,Ngelani Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,046,Metuma Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,047,Kithima Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,048,Kamuthanga S.A Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,049,Mutituni Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,050,Kiteini Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,051,Mbukoni Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,052,Kivutini Primary School.
016,Machakos,081,Machakos Town,0400,Mutituni,053,Keaa Primary School
016,Machakos,081,Machakos Town,0400,Mutituni,054,Kisekini Salvation Army Church
016,Machakos,081,Machakos Town,0401,Machakos Central,058,Ikokani Primary School.
016,Machakos,081,Machakos Town,0401,Machakos Central,059,Kusyomuomo Primary School.
016,Machakos,081,Machakos Town,0401,Machakos Central,060,Baptist Primary School.
016,Machakos,081,Machakos Town,0401,Machakos Central,061,Kithaayoni Youth Polytechnic
016,Machakos,081,Machakos Town,0401,Machakos Central,062,Mukalala Nursery School.
016,Machakos,081,Machakos Town,0401,Machakos Central,063,Machakos Teachers Training College
016,Machakos,081,Machakos Town,0401,Machakos Central,064,Kyumba Primary School
016,Machakos,081,Machakos Town,0401,Machakos Central,065,Misakwani Primary School
016,Machakos,081,Machakos Town,0401,Machakos Central,066,Kyambuko Primary School
016,Machakos,081,Machakos Town,0401,Machakos Central,067,St.Mary's Girls Primary School
016,Machakos,081,Machakos Town,0401,Machakos Central,068,Muslim Primary School.
016,Machakos,081,Machakos Town,0401,Machakos Central,069,Machakos School For The Deaf.
016,Machakos,081,Machakos Town,0401,Machakos Central,070,St.Mary's Boys Primary School
016,Machakos,081,Machakos Town,0401,Machakos Central,071,Eastleigh Nursery School.
016,Machakos,081,Machakos Town,0401,Machakos Central,072,Machakos Primary School.
016,Machakos,081,Machakos Town,0401,Machakos Central,073,Machakos Recreational Park
016,Machakos,081,Machakos Town,0401,Machakos Central,074,Mumbuni Primary School.
016,Machakos,081,Machakos Town,0401,Machakos Central,075,Kenyatta Stadium Machakos
016,Machakos,081,Machakos Town,0401,Machakos Central,076,Machakos Level 5 General Hospital.
016,Machakos,081,Machakos Town,0402,Mumbuni North,077,Manza Primary School.
016,Machakos,081,Machakos Town,0402,Mumbuni North,078,Kasinga Primary School.
016,Machakos,081,Machakos Town,0402,Mumbuni North,079,Kiangini Primary School.
016,Machakos,081,Machakos Town,0402,Mumbuni North,080,Ivumbuni Primary School.
016,Machakos,081,Machakos Town,0402,Mumbuni North,081,Miwongoni Primary School.
016,Machakos,081,Machakos Town,0402,Mumbuni North,082,Kyanguli Primary School.
016,Machakos,081,Machakos Town,0402,Mumbuni North,083,Kathese Primary School.
016,Machakos,081,Machakos Town,0402,Mumbuni North,084,Mungala Primary School
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,085,Kyeni Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,086,Muthini Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,087,Mikuini Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,088,Machakos Technical Training Institute
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,089,Kakinduni Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,090,Kiima Kimwe Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,091,Machakos Girls Rescue Centre.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,092,Kaseve Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,093,Moi Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,094,Kivandini Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,095,Kitulu Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,096,Iluvya Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,097,Kathaayoni Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,098,Mwanyani Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,099,Katoloni Primary School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,100,Kyasoo Nursery School.
016,Machakos,081,Machakos Town,0403,Muvuti/Kiima-Kimwe,101,Kalumoni Youth Polytechnic.
016,Machakos,081,Machakos Town,0404,Kola,102,Mbuani Primary School
016,Machakos,081,Machakos Town,0404,Kola,103,Katanga Primary School
016,Machakos,081,Machakos Town,0404,Kola,104,Minyaalala Primary School
016,Machakos,081,Machakos Town,0404,Kola,105,Mikono Primary School
016,Machakos,081,Machakos Town,0404,Kola,106,Kombuni Primary School
016,Machakos,081,Machakos Town,0404,Kola,107,Muumandu Primary School
016,Machakos,081,Machakos Town,0404,Kola,108,Ianzoni Primary School
016,Machakos,081,Machakos Town,0404,Kola,109,St.John Academy Primary School
016,Machakos,081,Machakos Town,0404,Kola,110,Kikumbo Primary School
016,Machakos,081,Machakos Town,0404,Kola,111,Kyanguli Primary School
016,Machakos,081,Machakos Town,0404,Kola,112,Kitonyini Primary School
016,Machakos,081,Machakos Town,0404,Kola,113,Kola Primary School
016,Machakos,081,Machakos Town,0404,Kola,114,Iiyuni Primary School
016,Machakos,081,Machakos Town,0404,Kola,115,Kyamuthinza Primary School
016,Machakos,081,Machakos Town,0404,Kola,116,Kiuu Primary School
016,Machakos,081,Machakos Town,0404,Kola,117,Kavyuni Primary School
016,Machakos,081,Machakos Town,0404,Kola,118,Kyamunyuu Primary School
016,Machakos,081,Machakos Town,0404,Kola,119,Mbusyani Primary School
016,Machakos,082,Mwala,0405,Mbiuni,001,Kathama Primary School
